Epoch Number, Total Squared Error, 
318, 1.025422, 
319, 1.025422, 
320, 1.025423, 
321, 1.025424, 
322, 1.025424, 
323, 1.025425, 
324, 1.025425, 
325, 1.025426, 
326, 1.025427, 
327, 1.025427, 
328, 1.025428, 
329, 1.025428, 
330, 1.025429, 
331, 1.025429, 
332, 1.025430, 
333, 1.025431, 
334, 1.025431, 
335, 1.025432, 
336, 1.025432, 
337, 1.025433, 
338, 1.025433, 
339, 1.025434, 
340, 1.025434, 
341, 1.025435, 
342, 1.025436, 
343, 1.025436, 
344, 1.025437, 
345, 1.025437, 
346, 1.025438, 
347, 1.025438, 
348, 1.025439, 
349, 1.025439, 
350, 1.025440, 
351, 1.025440, 
352, 1.025441, 
353, 1.025441, 
354, 1.025442, 
355, 1.025442, 
356, 1.025443, 
357, 1.025443, 
358, 1.025444, 
359, 1.025444, 
360, 1.025445, 
361, 1.025445, 
362, 1.025446, 
363, 1.025446, 
364, 1.025447, 
365, 1.025447, 
366, 1.025448, 
367, 1.025448, 
368, 1.025448, 
369, 1.025449, 
370, 1.025449, 
371, 1.025450, 
372, 1.025450, 
373, 1.025451, 
374, 1.025451, 
375, 1.025452, 
376, 1.025452, 
377, 1.025452, 
378, 1.025453, 
379, 1.025453, 
380, 1.025454, 
381, 1.025454, 
382, 1.025455, 
383, 1.025455, 
384, 1.025455, 
385, 1.025456, 
386, 1.025456, 
387, 1.025456, 
388, 1.025457, 
389, 1.025457, 
390, 1.025458, 
391, 1.025458, 
392, 1.025458, 
393, 1.025459, 
394, 1.025459, 
395, 1.025459, 
396, 1.025460, 
397, 1.025460, 
398, 1.025460, 
399, 1.025461, 
400, 1.025461, 
401, 1.025462, 
402, 1.025462, 
403, 1.025462, 
404, 1.025462, 
405, 1.025463, 
406, 1.025463, 
407, 1.025463, 
408, 1.025464, 
409, 1.025464, 
410, 1.025464, 
411, 1.025465, 
412, 1.025465, 
413, 1.025465, 
414, 1.025465, 
415, 1.025466, 
416, 1.025466, 
417, 1.025466, 
418, 1.025467, 
419, 1.025467, 
420, 1.025467, 
421, 1.025467, 
422, 1.025468, 
423, 1.025468, 
424, 1.025468, 
425, 1.025468, 
426, 1.025469, 
427, 1.025469, 
428, 1.025469, 
429, 1.025469, 
430, 1.025469, 
431, 1.025470, 
432, 1.025470, 
433, 1.025470, 
434, 1.025470, 
435, 1.025470, 
436, 1.025471, 
437, 1.025471, 
438, 1.025471, 
439, 1.025471, 
440, 1.025471, 
441, 1.025471, 
442, 1.025472, 
443, 1.025472, 
444, 1.025472, 
445, 1.025472, 
446, 1.025472, 
447, 1.025472, 
448, 1.025472, 
449, 1.025473, 
450, 1.025473, 
451, 1.025473, 
452, 1.025473, 
453, 1.025473, 
454, 1.025473, 
455, 1.025473, 
456, 1.025473, 
457, 1.025473, 
458, 1.025473, 
459, 1.025474, 
460, 1.025474, 
461, 1.025474, 
462, 1.025474, 
463, 1.025474, 
464, 1.025474, 
465, 1.025474, 
466, 1.025474, 
467, 1.025474, 
468, 1.025474, 
469, 1.025474, 
470, 1.025474, 
471, 1.025474, 
472, 1.025474, 
473, 1.025474, 
474, 1.025474, 
475, 1.025474, 
476, 1.025474, 
477, 1.025474, 
478, 1.025474, 
479, 1.025474, 
480, 1.025474, 
481, 1.025474, 
482, 1.025474, 
483, 1.025474, 
484, 1.025474, 
485, 1.025474, 
486, 1.025474, 
487, 1.025474, 
488, 1.025473, 
489, 1.025473, 
490, 1.025473, 
491, 1.025473, 
492, 1.025473, 
493, 1.025473, 
494, 1.025473, 
495, 1.025473, 
496, 1.025473, 
497, 1.025472, 
498, 1.025472, 
499, 1.025472, 
500, 1.025472, 
501, 1.025472, 
502, 1.025472, 
503, 1.025472, 
504, 1.025471, 
505, 1.025471, 
506, 1.025471, 
507, 1.025471, 
508, 1.025471, 
509, 1.025470, 
510, 1.025470, 
511, 1.025470, 
512, 1.025470, 
513, 1.025470, 
514, 1.025469, 
515, 1.025469, 
516, 1.025469, 
517, 1.025469, 
518, 1.025468, 
519, 1.025468, 
520, 1.025468, 
521, 1.025468, 
522, 1.025467, 
523, 1.025467, 
524, 1.025467, 
525, 1.025466, 
526, 1.025466, 
527, 1.025466, 
528, 1.025466, 
529, 1.025465, 
530, 1.025465, 
531, 1.025465, 
532, 1.025464, 
533, 1.025464, 
534, 1.025463, 
535, 1.025463, 
536, 1.025463, 
537, 1.025462, 
538, 1.025462, 
539, 1.025462, 
540, 1.025461, 
541, 1.025461, 
542, 1.025460, 
543, 1.025460, 
544, 1.025459, 
545, 1.025459, 
546, 1.025459, 
547, 1.025458, 
548, 1.025458, 
549, 1.025457, 
550, 1.025457, 
551, 1.025456, 
552, 1.025456, 
553, 1.025455, 
554, 1.025455, 
555, 1.025454, 
556, 1.025454, 
557, 1.025453, 
558, 1.025453, 
559, 1.025452, 
560, 1.025452, 
561, 1.025451, 
562, 1.025451, 
563, 1.025450, 
564, 1.025449, 
565, 1.025449, 
566, 1.025448, 
567, 1.025448, 
568, 1.025447, 
569, 1.025447, 
570, 1.025446, 
571, 1.025445, 
572, 1.025445, 
573, 1.025444, 
574, 1.025443, 
575, 1.025443, 
576, 1.025442, 
577, 1.025441, 
578, 1.025441, 
579, 1.025440, 
580, 1.025439, 
581, 1.025439, 
582, 1.025438, 
583, 1.025437, 
584, 1.025436, 
585, 1.025436, 
586, 1.025435, 
587, 1.025434, 
588, 1.025433, 
589, 1.025433, 
590, 1.025432, 
591, 1.025431, 
592, 1.025430, 
593, 1.025430, 
594, 1.025429, 
595, 1.025428, 
596, 1.025427, 
597, 1.025426, 
598, 1.025425, 
599, 1.025425, 
600, 1.025424, 
601, 1.025423, 
602, 1.025422, 
603, 1.025421, 
604, 1.025420, 
605, 1.025419, 
606, 1.025418, 
607, 1.025417, 
608, 1.025417, 
609, 1.025416, 
610, 1.025415, 
611, 1.025414, 
612, 1.025413, 
613, 1.025412, 
614, 1.025411, 
615, 1.025410, 
616, 1.025409, 
617, 1.025408, 
618, 1.025407, 
619, 1.025406, 
620, 1.025405, 
621, 1.025404, 
622, 1.025403, 
623, 1.025401, 
624, 1.025400, 
625, 1.025399, 
626, 1.025398, 
627, 1.025397, 
628, 1.025396, 
629, 1.025395, 
630, 1.025394, 
631, 1.025393, 
632, 1.025391, 
633, 1.025390, 
634, 1.025389, 
635, 1.025388, 
636, 1.025387, 
637, 1.025386, 
638, 1.025384, 
639, 1.025383, 
640, 1.025382, 
641, 1.025381, 
642, 1.025379, 
643, 1.025378, 
644, 1.025377, 
645, 1.025376, 
646, 1.025374, 
647, 1.025373, 
648, 1.025372, 
649, 1.025370, 
650, 1.025369, 
651, 1.025368, 
652, 1.025366, 
653, 1.025365, 
654, 1.025364, 
655, 1.025362, 
656, 1.025361, 
657, 1.025359, 
658, 1.025358, 
659, 1.025357, 
660, 1.025355, 
661, 1.025354, 
662, 1.025352, 
663, 1.025351, 
664, 1.025349, 
665, 1.025348, 
666, 1.025346, 
667, 1.025345, 
668, 1.025343, 
669, 1.025342, 
670, 1.025340, 
671, 1.025339, 
672, 1.025337, 
673, 1.025335, 
674, 1.025334, 
675, 1.025332, 
676, 1.025331, 
677, 1.025329, 
678, 1.025327, 
679, 1.025326, 
680, 1.025324, 
681, 1.025322, 
682, 1.025321, 
683, 1.025319, 
684, 1.025317, 
685, 1.025315, 
686, 1.025314, 
687, 1.025312, 
688, 1.025310, 
689, 1.025308, 
690, 1.025307, 
691, 1.025305, 
692, 1.025303, 
693, 1.025301, 
694, 1.025299, 
695, 1.025297, 
696, 1.025296, 
697, 1.025294, 
698, 1.025292, 
699, 1.025290, 
700, 1.025288, 
701, 1.025286, 
702, 1.025284, 
703, 1.025282, 
704, 1.025280, 
705, 1.025278, 
706, 1.025276, 
707, 1.025274, 
708, 1.025272, 
709, 1.025270, 
710, 1.025268, 
711, 1.025266, 
712, 1.025264, 
713, 1.025262, 
714, 1.025260, 
715, 1.025258, 
716, 1.025256, 
717, 1.025253, 
718, 1.025251, 
719, 1.025249, 
720, 1.025247, 
721, 1.025245, 
722, 1.025243, 
723, 1.025240, 
724, 1.025238, 
725, 1.025236, 
726, 1.025234, 
727, 1.025231, 
728, 1.025229, 
729, 1.025227, 
730, 1.025224, 
731, 1.025222, 
732, 1.025220, 
733, 1.025217, 
734, 1.025215, 
735, 1.025213, 
736, 1.025210, 
737, 1.025208, 
738, 1.025205, 
739, 1.025203, 
740, 1.025200, 
741, 1.025198, 
742, 1.025195, 
743, 1.025193, 
744, 1.025190, 
745, 1.025188, 
746, 1.025185, 
747, 1.025183, 
748, 1.025180, 
749, 1.025177, 
750, 1.025175, 
751, 1.025172, 
752, 1.025170, 
753, 1.025167, 
754, 1.025164, 
755, 1.025161, 
756, 1.025159, 
757, 1.025156, 
758, 1.025153, 
759, 1.025151, 
760, 1.025148, 
761, 1.025145, 
762, 1.025142, 
763, 1.025139, 
764, 1.025136, 
765, 1.025134, 
766, 1.025131, 
767, 1.025128, 
768, 1.025125, 
769, 1.025122, 
770, 1.025119, 
771, 1.025116, 
772, 1.025113, 
773, 1.025110, 
774, 1.025107, 
775, 1.025104, 
776, 1.025101, 
777, 1.025098, 
778, 1.025095, 
779, 1.025092, 
780, 1.025089, 
781, 1.025085, 
782, 1.025082, 
783, 1.025079, 
784, 1.025076, 
785, 1.025073, 
786, 1.025069, 
787, 1.025066, 
788, 1.025063, 
789, 1.025060, 
790, 1.025056, 
791, 1.025053, 
792, 1.025050, 
793, 1.025046, 
794, 1.025043, 
795, 1.025039, 
796, 1.025036, 
797, 1.025033, 
798, 1.025029, 
799, 1.025026, 
800, 1.025022, 
801, 1.025019, 
802, 1.025015, 
803, 1.025012, 
804, 1.025008, 
805, 1.025004, 
806, 1.025001, 
807, 1.024997, 
808, 1.024993, 
809, 1.024990, 
810, 1.024986, 
811, 1.024982, 
812, 1.024979, 
813, 1.024975, 
814, 1.024971, 
815, 1.024967, 
816, 1.024963, 
817, 1.024960, 
818, 1.024956, 
819, 1.024952, 
820, 1.024948, 
821, 1.024944, 
822, 1.024940, 
823, 1.024936, 
824, 1.024932, 
825, 1.024928, 
826, 1.024924, 
827, 1.024920, 
828, 1.024916, 
829, 1.024912, 
830, 1.024908, 
831, 1.024904, 
832, 1.024899, 
833, 1.024895, 
834, 1.024891, 
835, 1.024887, 
836, 1.024883, 
837, 1.024878, 
838, 1.024874, 
839, 1.024870, 
840, 1.024865, 
841, 1.024861, 
842, 1.024857, 
843, 1.024852, 
844, 1.024848, 
845, 1.024843, 
846, 1.024839, 
847, 1.024834, 
848, 1.024830, 
849, 1.024825, 
850, 1.024821, 
851, 1.024816, 
852, 1.024811, 
853, 1.024807, 
854, 1.024802, 
855, 1.024797, 
856, 1.024793, 
857, 1.024788, 
