Epoch Number, Total Squared Error, 
344, 1.022562, 
345, 1.022564, 
346, 1.022565, 
347, 1.022567, 
348, 1.022569, 
349, 1.022570, 
350, 1.022572, 
351, 1.022574, 
352, 1.022575, 
353, 1.022577, 
354, 1.022579, 
355, 1.022581, 
356, 1.022582, 
357, 1.022584, 
358, 1.022586, 
359, 1.022588, 
360, 1.022589, 
361, 1.022591, 
362, 1.022593, 
363, 1.022595, 
364, 1.022596, 
365, 1.022598, 
366, 1.022600, 
367, 1.022602, 
368, 1.022603, 
369, 1.022605, 
370, 1.022607, 
371, 1.022609, 
372, 1.022611, 
373, 1.022612, 
374, 1.022614, 
375, 1.022616, 
376, 1.022618, 
377, 1.022620, 
378, 1.022621, 
379, 1.022623, 
380, 1.022625, 
381, 1.022627, 
382, 1.022629, 
383, 1.022630, 
384, 1.022632, 
385, 1.022634, 
386, 1.022636, 
387, 1.022638, 
388, 1.022640, 
389, 1.022641, 
390, 1.022643, 
391, 1.022645, 
392, 1.022647, 
393, 1.022649, 
394, 1.022651, 
395, 1.022653, 
396, 1.022654, 
397, 1.022656, 
398, 1.022658, 
399, 1.022660, 
400, 1.022662, 
401, 1.022664, 
402, 1.022666, 
403, 1.022668, 
404, 1.022670, 
405, 1.022671, 
406, 1.022673, 
407, 1.022675, 
408, 1.022677, 
409, 1.022679, 
410, 1.022681, 
411, 1.022683, 
412, 1.022685, 
413, 1.022687, 
414, 1.022689, 
415, 1.022691, 
416, 1.022693, 
417, 1.022695, 
418, 1.022697, 
419, 1.022698, 
420, 1.022700, 
421, 1.022702, 
422, 1.022704, 
423, 1.022706, 
424, 1.022708, 
425, 1.022710, 
426, 1.022712, 
427, 1.022714, 
428, 1.022716, 
429, 1.022718, 
430, 1.022720, 
431, 1.022722, 
432, 1.022724, 
433, 1.022726, 
434, 1.022728, 
435, 1.022730, 
436, 1.022732, 
437, 1.022734, 
438, 1.022736, 
439, 1.022738, 
440, 1.022740, 
441, 1.022742, 
442, 1.022744, 
443, 1.022746, 
444, 1.022748, 
445, 1.022750, 
446, 1.022752, 
447, 1.022754, 
448, 1.022756, 
449, 1.022758, 
450, 1.022760, 
451, 1.022762, 
452, 1.022764, 
453, 1.022766, 
454, 1.022769, 
455, 1.022771, 
456, 1.022773, 
457, 1.022775, 
458, 1.022777, 
459, 1.022779, 
460, 1.022781, 
461, 1.022783, 
462, 1.022785, 
463, 1.022787, 
464, 1.022789, 
465, 1.022791, 
466, 1.022793, 
467, 1.022795, 
468, 1.022798, 
469, 1.022800, 
470, 1.022802, 
471, 1.022804, 
472, 1.022806, 
473, 1.022808, 
474, 1.022810, 
475, 1.022812, 
476, 1.022814, 
477, 1.022817, 
478, 1.022819, 
479, 1.022821, 
480, 1.022823, 
481, 1.022825, 
482, 1.022827, 
483, 1.022829, 
484, 1.022831, 
485, 1.022834, 
486, 1.022836, 
487, 1.022838, 
488, 1.022840, 
489, 1.022842, 
490, 1.022844, 
491, 1.022846, 
492, 1.022849, 
493, 1.022851, 
494, 1.022853, 
495, 1.022855, 
496, 1.022857, 
497, 1.022859, 
498, 1.022862, 
499, 1.022864, 
500, 1.022866, 
501, 1.022868, 
502, 1.022870, 
503, 1.022873, 
504, 1.022875, 
505, 1.022877, 
506, 1.022879, 
507, 1.022881, 
508, 1.022884, 
509, 1.022886, 
510, 1.022888, 
511, 1.022890, 
512, 1.022892, 
513, 1.022895, 
514, 1.022897, 
515, 1.022899, 
516, 1.022901, 
517, 1.022903, 
518, 1.022906, 
519, 1.022908, 
520, 1.022910, 
521, 1.022912, 
522, 1.022915, 
523, 1.022917, 
524, 1.022919, 
525, 1.022921, 
526, 1.022924, 
527, 1.022926, 
528, 1.022928, 
529, 1.022930, 
530, 1.022933, 
531, 1.022935, 
532, 1.022937, 
533, 1.022939, 
534, 1.022942, 
535, 1.022944, 
536, 1.022946, 
537, 1.022948, 
538, 1.022951, 
539, 1.022953, 
540, 1.022955, 
541, 1.022957, 
542, 1.022960, 
543, 1.022962, 
544, 1.022964, 
545, 1.022967, 
546, 1.022969, 
547, 1.022971, 
548, 1.022973, 
549, 1.022976, 
550, 1.022978, 
551, 1.022980, 
552, 1.022983, 
553, 1.022985, 
554, 1.022987, 
555, 1.022990, 
556, 1.022992, 
557, 1.022994, 
558, 1.022997, 
559, 1.022999, 
560, 1.023001, 
561, 1.023004, 
562, 1.023006, 
563, 1.023008, 
564, 1.023011, 
565, 1.023013, 
566, 1.023015, 
567, 1.023018, 
568, 1.023020, 
569, 1.023022, 
570, 1.023025, 
571, 1.023027, 
572, 1.023029, 
573, 1.023032, 
574, 1.023034, 
575, 1.023036, 
576, 1.023039, 
577, 1.023041, 
578, 1.023043, 
579, 1.023046, 
580, 1.023048, 
581, 1.023050, 
582, 1.023053, 
583, 1.023055, 
584, 1.023058, 
585, 1.023060, 
586, 1.023062, 
587, 1.023065, 
588, 1.023067, 
589, 1.023070, 
590, 1.023072, 
591, 1.023074, 
592, 1.023077, 
593, 1.023079, 
594, 1.023081, 
595, 1.023084, 
596, 1.023086, 
597, 1.023089, 
598, 1.023091, 
599, 1.023093, 
600, 1.023096, 
601, 1.023098, 
602, 1.023101, 
603, 1.023103, 
604, 1.023106, 
605, 1.023108, 
606, 1.023110, 
607, 1.023113, 
608, 1.023115, 
609, 1.023118, 
610, 1.023120, 
611, 1.023123, 
612, 1.023125, 
613, 1.023127, 
614, 1.023130, 
615, 1.023132, 
616, 1.023135, 
617, 1.023137, 
618, 1.023140, 
619, 1.023142, 
620, 1.023144, 
621, 1.023147, 
622, 1.023149, 
623, 1.023152, 
624, 1.023154, 
625, 1.023157, 
626, 1.023159, 
627, 1.023162, 
628, 1.023164, 
629, 1.023167, 
630, 1.023169, 
631, 1.023172, 
632, 1.023174, 
633, 1.023177, 
634, 1.023179, 
635, 1.023181, 
636, 1.023184, 
637, 1.023186, 
638, 1.023189, 
639, 1.023191, 
640, 1.023194, 
641, 1.023196, 
642, 1.023199, 
643, 1.023201, 
644, 1.023204, 
645, 1.023206, 
646, 1.023209, 
647, 1.023211, 
648, 1.023214, 
649, 1.023216, 
650, 1.023219, 
651, 1.023221, 
652, 1.023224, 
653, 1.023226, 
654, 1.023229, 
655, 1.023231, 
656, 1.023234, 
657, 1.023236, 
658, 1.023239, 
659, 1.023241, 
660, 1.023244, 
661, 1.023247, 
662, 1.023249, 
663, 1.023252, 
664, 1.023254, 
665, 1.023257, 
666, 1.023259, 
667, 1.023262, 
668, 1.023264, 
669, 1.023267, 
670, 1.023269, 
671, 1.023272, 
672, 1.023274, 
673, 1.023277, 
674, 1.023280, 
675, 1.023282, 
676, 1.023285, 
677, 1.023287, 
678, 1.023290, 
679, 1.023292, 
680, 1.023295, 
681, 1.023297, 
682, 1.023300, 
683, 1.023303, 
684, 1.023305, 
685, 1.023308, 
686, 1.023310, 
687, 1.023313, 
688, 1.023315, 
689, 1.023318, 
690, 1.023321, 
691, 1.023323, 
692, 1.023326, 
693, 1.023328, 
694, 1.023331, 
695, 1.023333, 
696, 1.023336, 
697, 1.023339, 
698, 1.023341, 
699, 1.023344, 
700, 1.023346, 
701, 1.023349, 
702, 1.023352, 
703, 1.023354, 
704, 1.023357, 
705, 1.023359, 
706, 1.023362, 
707, 1.023365, 
708, 1.023367, 
709, 1.023370, 
710, 1.023372, 
711, 1.023375, 
712, 1.023378, 
713, 1.023380, 
714, 1.023383, 
715, 1.023386, 
716, 1.023388, 
717, 1.023391, 
718, 1.023393, 
719, 1.023396, 
720, 1.023399, 
721, 1.023401, 
722, 1.023404, 
723, 1.023407, 
724, 1.023409, 
725, 1.023412, 
726, 1.023415, 
727, 1.023417, 
728, 1.023420, 
729, 1.023422, 
730, 1.023425, 
731, 1.023428, 
732, 1.023430, 
733, 1.023433, 
734, 1.023436, 
735, 1.023438, 
736, 1.023441, 
737, 1.023444, 
738, 1.023446, 
739, 1.023449, 
740, 1.023452, 
741, 1.023454, 
742, 1.023457, 
743, 1.023460, 
744, 1.023462, 
745, 1.023465, 
746, 1.023468, 
747, 1.023470, 
748, 1.023473, 
749, 1.023476, 
750, 1.023478, 
751, 1.023481, 
752, 1.023484, 
753, 1.023486, 
754, 1.023489, 
755, 1.023492, 
756, 1.023494, 
757, 1.023497, 
758, 1.023500, 
759, 1.023502, 
760, 1.023505, 
761, 1.023508, 
762, 1.023511, 
763, 1.023513, 
764, 1.023516, 
765, 1.023519, 
766, 1.023521, 
767, 1.023524, 
768, 1.023527, 
769, 1.023529, 
770, 1.023532, 
771, 1.023535, 
772, 1.023538, 
773, 1.023540, 
774, 1.023543, 
775, 1.023546, 
776, 1.023548, 
777, 1.023551, 
778, 1.023554, 
779, 1.023557, 
780, 1.023559, 
781, 1.023562, 
782, 1.023565, 
783, 1.023567, 
784, 1.023570, 
785, 1.023573, 
786, 1.023576, 
787, 1.023578, 
788, 1.023581, 
789, 1.023584, 
790, 1.023587, 
791, 1.023589, 
792, 1.023592, 
793, 1.023595, 
794, 1.023598, 
795, 1.023600, 
796, 1.023603, 
797, 1.023606, 
798, 1.023609, 
799, 1.023611, 
800, 1.023614, 
801, 1.023617, 
802, 1.023620, 
803, 1.023622, 
804, 1.023625, 
805, 1.023628, 
806, 1.023631, 
807, 1.023633, 
808, 1.023636, 
809, 1.023639, 
810, 1.023642, 
811, 1.023644, 
812, 1.023647, 
813, 1.023650, 
814, 1.023653, 
815, 1.023655, 
816, 1.023658, 
817, 1.023661, 
818, 1.023664, 
819, 1.023667, 
820, 1.023669, 
821, 1.023672, 
822, 1.023675, 
823, 1.023678, 
824, 1.023680, 
825, 1.023683, 
826, 1.023686, 
827, 1.023689, 
828, 1.023692, 
829, 1.023694, 
830, 1.023697, 
831, 1.023700, 
832, 1.023703, 
833, 1.023706, 
834, 1.023708, 
835, 1.023711, 
836, 1.023714, 
837, 1.023717, 
838, 1.023720, 
839, 1.023722, 
840, 1.023725, 
841, 1.023728, 
842, 1.023731, 
843, 1.023734, 
844, 1.023736, 
845, 1.023739, 
846, 1.023742, 
847, 1.023745, 
848, 1.023748, 
849, 1.023751, 
850, 1.023753, 
851, 1.023756, 
852, 1.023759, 
853, 1.023762, 
854, 1.023765, 
855, 1.023767, 
856, 1.023770, 
857, 1.023773, 
858, 1.023776, 
859, 1.023779, 
860, 1.023782, 
861, 1.023784, 
862, 1.023787, 
863, 1.023790, 
864, 1.023793, 
865, 1.023796, 
866, 1.023799, 
867, 1.023802, 
868, 1.023804, 
869, 1.023807, 
870, 1.023810, 
871, 1.023813, 
872, 1.023816, 
873, 1.023819, 
874, 1.023821, 
875, 1.023824, 
876, 1.023827, 
877, 1.023830, 
878, 1.023833, 
879, 1.023836, 
880, 1.023839, 
881, 1.023841, 
882, 1.023844, 
883, 1.023847, 
884, 1.023850, 
885, 1.023853, 
886, 1.023856, 
887, 1.023859, 
888, 1.023862, 
889, 1.023864, 
890, 1.023867, 
891, 1.023870, 
892, 1.023873, 
893, 1.023876, 
894, 1.023879, 
895, 1.023882, 
896, 1.023885, 
897, 1.023887, 
898, 1.023890, 
899, 1.023893, 
900, 1.023896, 
901, 1.023899, 
902, 1.023902, 
903, 1.023905, 
904, 1.023908, 
905, 1.023910, 
906, 1.023913, 
907, 1.023916, 
908, 1.023919, 
909, 1.023922, 
910, 1.023925, 
911, 1.023928, 
912, 1.023931, 
913, 1.023934, 
914, 1.023937, 
915, 1.023939, 
916, 1.023942, 
917, 1.023945, 
918, 1.023948, 
919, 1.023951, 
920, 1.023954, 
921, 1.023957, 
922, 1.023960, 
923, 1.023963, 
924, 1.023966, 
925, 1.023969, 
926, 1.023971, 
927, 1.023974, 
928, 1.023977, 
929, 1.023980, 
930, 1.023983, 
931, 1.023986, 
932, 1.023989, 
933, 1.023992, 
934, 1.023995, 
935, 1.023998, 
936, 1.024001, 
937, 1.024004, 
938, 1.024007, 
939, 1.024010, 
940, 1.024012, 
941, 1.024015, 
942, 1.024018, 
943, 1.024021, 
944, 1.024024, 
945, 1.024027, 
946, 1.024030, 
947, 1.024033, 
948, 1.024036, 
949, 1.024039, 
950, 1.024042, 
951, 1.024045, 
952, 1.024048, 
953, 1.024051, 
954, 1.024054, 
955, 1.024057, 
956, 1.024060, 
957, 1.024063, 
958, 1.024065, 
959, 1.024068, 
960, 1.024071, 
961, 1.024074, 
962, 1.024077, 
963, 1.024080, 
964, 1.024083, 
965, 1.024086, 
966, 1.024089, 
967, 1.024092, 
968, 1.024095, 
969, 1.024098, 
970, 1.024101, 
971, 1.024104, 
972, 1.024107, 
973, 1.024110, 
974, 1.024113, 
975, 1.024116, 
976, 1.024119, 
977, 1.024122, 
978, 1.024125, 
979, 1.024128, 
980, 1.024131, 
981, 1.024134, 
982, 1.024137, 
983, 1.024140, 
984, 1.024143, 
985, 1.024146, 
986, 1.024149, 
987, 1.024152, 
988, 1.024155, 
989, 1.024158, 
990, 1.024161, 
991, 1.024164, 
992, 1.024167, 
993, 1.024170, 
994, 1.024173, 
995, 1.024176, 
996, 1.024179, 
997, 1.024182, 
998, 1.024185, 
999, 1.024188, 
1000, 1.024191, 
1001, 1.024194, 
1002, 1.024197, 
1003, 1.024200, 
1004, 1.024203, 
1005, 1.024206, 
1006, 1.024209, 
1007, 1.024212, 
1008, 1.024215, 
1009, 1.024218, 
1010, 1.024221, 
1011, 1.024224, 
1012, 1.024227, 
1013, 1.024230, 
1014, 1.024233, 
1015, 1.024236, 
1016, 1.024239, 
1017, 1.024242, 
1018, 1.024245, 
1019, 1.024248, 
1020, 1.024251, 
1021, 1.024254, 
1022, 1.024257, 
1023, 1.024260, 
1024, 1.024263, 
1025, 1.024266, 
1026, 1.024269, 
1027, 1.024272, 
1028, 1.024275, 
1029, 1.024278, 
1030, 1.024281, 
1031, 1.024284, 
1032, 1.024287, 
1033, 1.024290, 
1034, 1.024293, 
1035, 1.024296, 
1036, 1.024299, 
1037, 1.024303, 
1038, 1.024306, 
1039, 1.024309, 
1040, 1.024312, 
1041, 1.024315, 
1042, 1.024318, 
1043, 1.024321, 
1044, 1.024324, 
1045, 1.024327, 
1046, 1.024330, 
1047, 1.024333, 
1048, 1.024336, 
1049, 1.024339, 
1050, 1.024342, 
1051, 1.024345, 
1052, 1.024348, 
1053, 1.024351, 
1054, 1.024354, 
1055, 1.024357, 
1056, 1.024361, 
1057, 1.024364, 
1058, 1.024367, 
1059, 1.024370, 
1060, 1.024373, 
1061, 1.024376, 
1062, 1.024379, 
1063, 1.024382, 
1064, 1.024385, 
1065, 1.024388, 
1066, 1.024391, 
1067, 1.024394, 
1068, 1.024397, 
1069, 1.024400, 
1070, 1.024404, 
1071, 1.024407, 
1072, 1.024410, 
1073, 1.024413, 
1074, 1.024416, 
1075, 1.024419, 
1076, 1.024422, 
1077, 1.024425, 
1078, 1.024428, 
1079, 1.024431, 
1080, 1.024434, 
1081, 1.024437, 
1082, 1.024441, 
1083, 1.024444, 
1084, 1.024447, 
1085, 1.024450, 
1086, 1.024453, 
1087, 1.024456, 
1088, 1.024459, 
1089, 1.024462, 
1090, 1.024465, 
1091, 1.024468, 
1092, 1.024472, 
1093, 1.024475, 
1094, 1.024478, 
1095, 1.024481, 
1096, 1.024484, 
1097, 1.024487, 
1098, 1.024490, 
1099, 1.024493, 
1100, 1.024496, 
1101, 1.024499, 
1102, 1.024503, 
1103, 1.024506, 
1104, 1.024509, 
1105, 1.024512, 
1106, 1.024515, 
1107, 1.024518, 
1108, 1.024521, 
1109, 1.024524, 
1110, 1.024528, 
1111, 1.024531, 
1112, 1.024534, 
1113, 1.024537, 
1114, 1.024540, 
1115, 1.024543, 
1116, 1.024546, 
1117, 1.024549, 
1118, 1.024552, 
1119, 1.024556, 
1120, 1.024559, 
1121, 1.024562, 
1122, 1.024565, 
1123, 1.024568, 
1124, 1.024571, 
1125, 1.024574, 
1126, 1.024578, 
1127, 1.024581, 
1128, 1.024584, 
1129, 1.024587, 
1130, 1.024590, 
1131, 1.024593, 
1132, 1.024596, 
1133, 1.024600, 
1134, 1.024603, 
1135, 1.024606, 
1136, 1.024609, 
1137, 1.024612, 
1138, 1.024615, 
1139, 1.024618, 
1140, 1.024622, 
1141, 1.024625, 
1142, 1.024628, 
1143, 1.024631, 
1144, 1.024634, 
1145, 1.024637, 
1146, 1.024640, 
1147, 1.024644, 
1148, 1.024647, 
1149, 1.024650, 
1150, 1.024653, 
1151, 1.024656, 
1152, 1.024659, 
1153, 1.024663, 
1154, 1.024666, 
1155, 1.024669, 
1156, 1.024672, 
1157, 1.024675, 
1158, 1.024678, 
1159, 1.024682, 
1160, 1.024685, 
1161, 1.024688, 
1162, 1.024691, 
1163, 1.024694, 
1164, 1.024697, 
1165, 1.024701, 
1166, 1.024704, 
1167, 1.024707, 
1168, 1.024710, 
1169, 1.024713, 
1170, 1.024716, 
1171, 1.024720, 
1172, 1.024723, 
1173, 1.024726, 
1174, 1.024729, 
1175, 1.024732, 
1176, 1.024736, 
1177, 1.024739, 
1178, 1.024742, 
1179, 1.024745, 
1180, 1.024748, 
1181, 1.024751, 
1182, 1.024755, 
1183, 1.024758, 
1184, 1.024761, 
1185, 1.024764, 
1186, 1.024767, 
1187, 1.024771, 
1188, 1.024774, 
1189, 1.024777, 
1190, 1.024780, 
1191, 1.024783, 
1192, 1.024787, 
1193, 1.024790, 
1194, 1.024793, 
1195, 1.024796, 
1196, 1.024799, 
1197, 1.024803, 
1198, 1.024806, 
1199, 1.024809, 
1200, 1.024812, 
1201, 1.024815, 
1202, 1.024819, 
1203, 1.024822, 
1204, 1.024825, 
1205, 1.024828, 
1206, 1.024831, 
1207, 1.024835, 
1208, 1.024838, 
1209, 1.024841, 
1210, 1.024844, 
1211, 1.024848, 
1212, 1.024851, 
1213, 1.024854, 
1214, 1.024857, 
1215, 1.024860, 
1216, 1.024864, 
1217, 1.024867, 
1218, 1.024870, 
1219, 1.024873, 
1220, 1.024877, 
1221, 1.024880, 
1222, 1.024883, 
1223, 1.024886, 
1224, 1.024889, 
1225, 1.024893, 
1226, 1.024896, 
1227, 1.024899, 
1228, 1.024902, 
1229, 1.024906, 
1230, 1.024909, 
1231, 1.024912, 
1232, 1.024915, 
1233, 1.024918, 
1234, 1.024922, 
1235, 1.024925, 
1236, 1.024928, 
1237, 1.024931, 
1238, 1.024935, 
1239, 1.024938, 
1240, 1.024941, 
1241, 1.024944, 
1242, 1.024948, 
1243, 1.024951, 
1244, 1.024954, 
1245, 1.024957, 
1246, 1.024961, 
1247, 1.024964, 
1248, 1.024967, 
1249, 1.024970, 
1250, 1.024974, 
1251, 1.024977, 
1252, 1.024980, 
1253, 1.024983, 
1254, 1.024987, 
1255, 1.024990, 
1256, 1.024993, 
1257, 1.024996, 
1258, 1.025000, 
1259, 1.025003, 
1260, 1.025006, 
1261, 1.025009, 
1262, 1.025013, 
1263, 1.025016, 
1264, 1.025019, 
1265, 1.025023, 
1266, 1.025026, 
1267, 1.025029, 
1268, 1.025032, 
1269, 1.025036, 
1270, 1.025039, 
1271, 1.025042, 
1272, 1.025045, 
1273, 1.025049, 
1274, 1.025052, 
1275, 1.025055, 
1276, 1.025058, 
1277, 1.025062, 
1278, 1.025065, 
1279, 1.025068, 
1280, 1.025072, 
1281, 1.025075, 
1282, 1.025078, 
1283, 1.025081, 
1284, 1.025085, 
1285, 1.025088, 
1286, 1.025091, 
1287, 1.025095, 
1288, 1.025098, 
1289, 1.025101, 
1290, 1.025104, 
1291, 1.025108, 
1292, 1.025111, 
1293, 1.025114, 
1294, 1.025118, 
1295, 1.025121, 
1296, 1.025124, 
1297, 1.025127, 
1298, 1.025131, 
1299, 1.025134, 
1300, 1.025137, 
1301, 1.025141, 
1302, 1.025144, 
1303, 1.025147, 
1304, 1.025150, 
1305, 1.025154, 
1306, 1.025157, 
1307, 1.025160, 
1308, 1.025164, 
1309, 1.025167, 
1310, 1.025170, 
1311, 1.025174, 
1312, 1.025177, 
1313, 1.025180, 
1314, 1.025184, 
1315, 1.025187, 
1316, 1.025190, 
1317, 1.025193, 
1318, 1.025197, 
1319, 1.025200, 
1320, 1.025203, 
1321, 1.025207, 
1322, 1.025210, 
1323, 1.025213, 
1324, 1.025217, 
1325, 1.025220, 
1326, 1.025223, 
1327, 1.025227, 
1328, 1.025230, 
1329, 1.025233, 
1330, 1.025237, 
1331, 1.025240, 
1332, 1.025243, 
1333, 1.025247, 
1334, 1.025250, 
1335, 1.025253, 
1336, 1.025256, 
1337, 1.025260, 
1338, 1.025263, 
1339, 1.025266, 
1340, 1.025270, 
1341, 1.025273, 
1342, 1.025276, 
1343, 1.025280, 
1344, 1.025283, 
1345, 1.025286, 
1346, 1.025290, 
1347, 1.025293, 
1348, 1.025296, 
1349, 1.025300, 
1350, 1.025303, 
1351, 1.025306, 
1352, 1.025310, 
1353, 1.025313, 
1354, 1.025316, 
1355, 1.025320, 
1356, 1.025323, 
1357, 1.025327, 
1358, 1.025330, 
1359, 1.025333, 
