Epoch Number, Total Squared Error, 
294, 1.028482, 
295, 1.028483, 
296, 1.028483, 
297, 1.028484, 
298, 1.028484, 
299, 1.028484, 
300, 1.028485, 
301, 1.028485, 
302, 1.028485, 
303, 1.028486, 
304, 1.028486, 
305, 1.028486, 
306, 1.028486, 
307, 1.028486, 
308, 1.028487, 
309, 1.028487, 
310, 1.028487, 
311, 1.028487, 
312, 1.028487, 
313, 1.028487, 
314, 1.028488, 
315, 1.028488, 
316, 1.028488, 
317, 1.028488, 
318, 1.028488, 
319, 1.028488, 
320, 1.028488, 
321, 1.028488, 
322, 1.028488, 
323, 1.028488, 
324, 1.028487, 
325, 1.028487, 
326, 1.028487, 
327, 1.028487, 
328, 1.028487, 
329, 1.028487, 
330, 1.028486, 
331, 1.028486, 
332, 1.028486, 
333, 1.028486, 
334, 1.028485, 
335, 1.028485, 
336, 1.028485, 
337, 1.028484, 
338, 1.028484, 
339, 1.028484, 
340, 1.028483, 
341, 1.028483, 
342, 1.028482, 
343, 1.028482, 
344, 1.028481, 
345, 1.028481, 
346, 1.028480, 
347, 1.028480, 
348, 1.028479, 
349, 1.028479, 
350, 1.028478, 
351, 1.028477, 
352, 1.028477, 
353, 1.028476, 
354, 1.028475, 
355, 1.028475, 
356, 1.028474, 
357, 1.028473, 
358, 1.028472, 
359, 1.028471, 
360, 1.028471, 
361, 1.028470, 
362, 1.028469, 
363, 1.028468, 
364, 1.028467, 
365, 1.028466, 
366, 1.028465, 
367, 1.028464, 
368, 1.028463, 
369, 1.028462, 
370, 1.028461, 
371, 1.028460, 
372, 1.028459, 
373, 1.028457, 
374, 1.028456, 
375, 1.028455, 
376, 1.028454, 
377, 1.028453, 
378, 1.028451, 
379, 1.028450, 
380, 1.028449, 
381, 1.028447, 
382, 1.028446, 
383, 1.028444, 
384, 1.028443, 
385, 1.028442, 
386, 1.028440, 
387, 1.028439, 
388, 1.028437, 
389, 1.028435, 
390, 1.028434, 
391, 1.028432, 
392, 1.028430, 
393, 1.028429, 
394, 1.028427, 
395, 1.028425, 
396, 1.028424, 
397, 1.028422, 
398, 1.028420, 
399, 1.028418, 
400, 1.028416, 
401, 1.028414, 
402, 1.028412, 
403, 1.028410, 
404, 1.028408, 
405, 1.028406, 
406, 1.028404, 
407, 1.028402, 
408, 1.028400, 
409, 1.028398, 
410, 1.028396, 
411, 1.028393, 
412, 1.028391, 
413, 1.028389, 
414, 1.028387, 
415, 1.028384, 
416, 1.028382, 
417, 1.028379, 
418, 1.028377, 
419, 1.028375, 
420, 1.028372, 
421, 1.028370, 
422, 1.028367, 
423, 1.028364, 
424, 1.028362, 
425, 1.028359, 
426, 1.028356, 
427, 1.028354, 
428, 1.028351, 
429, 1.028348, 
430, 1.028345, 
431, 1.028342, 
432, 1.028339, 
433, 1.028336, 
434, 1.028334, 
435, 1.028330, 
436, 1.028327, 
437, 1.028324, 
438, 1.028321, 
439, 1.028318, 
440, 1.028315, 
441, 1.028312, 
442, 1.028308, 
443, 1.028305, 
444, 1.028302, 
445, 1.028298, 
446, 1.028295, 
447, 1.028292, 
448, 1.028288, 
449, 1.028285, 
450, 1.028281, 
451, 1.028277, 
452, 1.028274, 
453, 1.028270, 
454, 1.028266, 
455, 1.028263, 
456, 1.028259, 
457, 1.028255, 
458, 1.028251, 
459, 1.028247, 
460, 1.028243, 
461, 1.028239, 
462, 1.028235, 
463, 1.028231, 
464, 1.028227, 
465, 1.028223, 
466, 1.028219, 
467, 1.028214, 
468, 1.028210, 
469, 1.028206, 
470, 1.028201, 
471, 1.028197, 
472, 1.028193, 
473, 1.028188, 
474, 1.028184, 
475, 1.028179, 
476, 1.028174, 
477, 1.028170, 
478, 1.028165, 
479, 1.028160, 
480, 1.028155, 
481, 1.028151, 
482, 1.028146, 
483, 1.028141, 
484, 1.028136, 
485, 1.028131, 
486, 1.028126, 
487, 1.028120, 
488, 1.028115, 
489, 1.028110, 
490, 1.028105, 
491, 1.028099, 
492, 1.028094, 
493, 1.028089, 
494, 1.028083, 
495, 1.028078, 
496, 1.028072, 
497, 1.028067, 
498, 1.028061, 
499, 1.028055, 
500, 1.028049, 
501, 1.028044, 
502, 1.028038, 
503, 1.028032, 
504, 1.028026, 
505, 1.028020, 
506, 1.028014, 
507, 1.028008, 
508, 1.028001, 
509, 1.027995, 
510, 1.027989, 
511, 1.027983, 
512, 1.027976, 
513, 1.027970, 
514, 1.027963, 
515, 1.027957, 
516, 1.027950, 
517, 1.027944, 
518, 1.027937, 
519, 1.027930, 
520, 1.027923, 
521, 1.027916, 
522, 1.027909, 
523, 1.027902, 
524, 1.027895, 
525, 1.027888, 
526, 1.027881, 
527, 1.027874, 
528, 1.027867, 
529, 1.027859, 
530, 1.027852, 
531, 1.027845, 
532, 1.027837, 
533, 1.027829, 
534, 1.027822, 
535, 1.027814, 
536, 1.027806, 
537, 1.027799, 
538, 1.027791, 
539, 1.027783, 
540, 1.027775, 
541, 1.027767, 
542, 1.027759, 
543, 1.027750, 
544, 1.027742, 
545, 1.027734, 
546, 1.027725, 
547, 1.027717, 
548, 1.027708, 
549, 1.027700, 
550, 1.027691, 
551, 1.027683, 
552, 1.027674, 
553, 1.027665, 
554, 1.027656, 
555, 1.027647, 
556, 1.027638, 
557, 1.027629, 
558, 1.027620, 
559, 1.027611, 
560, 1.027601, 
561, 1.027592, 
562, 1.027582, 
563, 1.027573, 
564, 1.027563, 
565, 1.027554, 
566, 1.027544, 
567, 1.027534, 
568, 1.027524, 
569, 1.027514, 
570, 1.027504, 
571, 1.027494, 
572, 1.027484, 
573, 1.027474, 
574, 1.027463, 
575, 1.027453, 
576, 1.027443, 
577, 1.027432, 
578, 1.027421, 
579, 1.027411, 
580, 1.027400, 
581, 1.027389, 
582, 1.027378, 
583, 1.027367, 
584, 1.027356, 
585, 1.027345, 
586, 1.027334, 
587, 1.027322, 
588, 1.027311, 
589, 1.027299, 
590, 1.027288, 
591, 1.027276, 
592, 1.027265, 
593, 1.027253, 
594, 1.027241, 
595, 1.027229, 
596, 1.027217, 
597, 1.027205, 
598, 1.027192, 
599, 1.027180, 
600, 1.027168, 
601, 1.027155, 
602, 1.027143, 
603, 1.027130, 
604, 1.027117, 
605, 1.027104, 
606, 1.027092, 
607, 1.027079, 
608, 1.027065, 
609, 1.027052, 
610, 1.027039, 
611, 1.027026, 
612, 1.027012, 
613, 1.026999, 
614, 1.026985, 
615, 1.026971, 
616, 1.026957, 
617, 1.026944, 
618, 1.026930, 
619, 1.026915, 
620, 1.026901, 
621, 1.026887, 
622, 1.026873, 
623, 1.026858, 
624, 1.026843, 
625, 1.026829, 
626, 1.026814, 
627, 1.026799, 
628, 1.026784, 
629, 1.026769, 
630, 1.026754, 
631, 1.026739, 
632, 1.026723, 
633, 1.026708, 
634, 1.026692, 
635, 1.026677, 
636, 1.026661, 
637, 1.026645, 
638, 1.026629, 
639, 1.026613, 
640, 1.026597, 
641, 1.026580, 
642, 1.026564, 
643, 1.026547, 
644, 1.026531, 
645, 1.026514, 
646, 1.026497, 
647, 1.026480, 
648, 1.026463, 
649, 1.026446, 
650, 1.026429, 
651, 1.026411, 
652, 1.026394, 
653, 1.026376, 
654, 1.026358, 
655, 1.026341, 
656, 1.026323, 
657, 1.026305, 
658, 1.026286, 
659, 1.026268, 
660, 1.026250, 
661, 1.026231, 
662, 1.026212, 
663, 1.026194, 
664, 1.026175, 
665, 1.026156, 
666, 1.026137, 
667, 1.026117, 
668, 1.026098, 
669, 1.026079, 
670, 1.026059, 
671, 1.026039, 
672, 1.026019, 
673, 1.025999, 
674, 1.025979, 
675, 1.025959, 
676, 1.025939, 
677, 1.025918, 
678, 1.025898, 
679, 1.025877, 
680, 1.025856, 
681, 1.025835, 
682, 1.025814, 
683, 1.025792, 
684, 1.025771, 
685, 1.025750, 
686, 1.025728, 
687, 1.025706, 
688, 1.025684, 
689, 1.025662, 
690, 1.025640, 
691, 1.025618, 
692, 1.025595, 
693, 1.025572, 
694, 1.025550, 
695, 1.025527, 
696, 1.025504, 
697, 1.025481, 
698, 1.025457, 
699, 1.025434, 
700, 1.025410, 
701, 1.025387, 
702, 1.025363, 
703, 1.025339, 
704, 1.025314, 
705, 1.025290, 
706, 1.025266, 
707, 1.025241, 
708, 1.025216, 
709, 1.025191, 
710, 1.025166, 
711, 1.025141, 
712, 1.025116, 
713, 1.025090, 
714, 1.025064, 
715, 1.025039, 
716, 1.025013, 
717, 1.024987, 
718, 1.024960, 
719, 1.024934, 
720, 1.024907, 
721, 1.024880, 
722, 1.024853, 
723, 1.024826, 
724, 1.024799, 
725, 1.024772, 
726, 1.024744, 
727, 1.024716, 
728, 1.024689, 
729, 1.024660, 
730, 1.024632, 
731, 1.024604, 
732, 1.024575, 
733, 1.024547, 
734, 1.024518, 
735, 1.024489, 
736, 1.024459, 
737, 1.024430, 
738, 1.024400, 
739, 1.024371, 
740, 1.024341, 
741, 1.024311, 
742, 1.024280, 
743, 1.024250, 
744, 1.024219, 
745, 1.024188, 
746, 1.024157, 
747, 1.024126, 
748, 1.024095, 
749, 1.024063, 
750, 1.024032, 
751, 1.024000, 
752, 1.023968, 
753, 1.023935, 
754, 1.023903, 
755, 1.023870, 
756, 1.023837, 
757, 1.023804, 
758, 1.023771, 
759, 1.023738, 
760, 1.023704, 
761, 1.023670, 
762, 1.023636, 
763, 1.023602, 
764, 1.023568, 
765, 1.023533, 
766, 1.023498, 
767, 1.023464, 
768, 1.023428, 
769, 1.023393, 
770, 1.023357, 
771, 1.023322, 
772, 1.023286, 
773, 1.023250, 
774, 1.023213, 
775, 1.023177, 
776, 1.023140, 
777, 1.023103, 
778, 1.023066, 
779, 1.023028, 
780, 1.022990, 
781, 1.022953, 
782, 1.022915, 
783, 1.022876, 
784, 1.022838, 
785, 1.022799, 
786, 1.022760, 
787, 1.022721, 
788, 1.022682, 
789, 1.022642, 
790, 1.022602, 
791, 1.022562, 
792, 1.022522, 
793, 1.022482, 
794, 1.022441, 
795, 1.022400, 
796, 1.022359, 
797, 1.022317, 
798, 1.022276, 
799, 1.022234, 
800, 1.022192, 
801, 1.022149, 
802, 1.022107, 
803, 1.022064, 
804, 1.022021, 
805, 1.021978, 
806, 1.021934, 
807, 1.021891, 
808, 1.021847, 
809, 1.021802, 
810, 1.021758, 
811, 1.021713, 
812, 1.021668, 
813, 1.021623, 
814, 1.021578, 
815, 1.021532, 
816, 1.021486, 
817, 1.021440, 
818, 1.021393, 
819, 1.021347, 
820, 1.021300, 
821, 1.021252, 
822, 1.021205, 
823, 1.021157, 
824, 1.021109, 
825, 1.021061, 
826, 1.021012, 
827, 1.020964, 
828, 1.020915, 
829, 1.020865, 
830, 1.020816, 
831, 1.020766, 
832, 1.020716, 
833, 1.020665, 
834, 1.020615, 
835, 1.020564, 
836, 1.020513, 
837, 1.020461, 
838, 1.020409, 
839, 1.020357, 
840, 1.020305, 
841, 1.020252, 
842, 1.020200, 
843, 1.020146, 
844, 1.020093, 
845, 1.020039, 
846, 1.019985, 
847, 1.019931, 
848, 1.019876, 
849, 1.019821, 
850, 1.019766, 
851, 1.019711, 
852, 1.019655, 
853, 1.019599, 
854, 1.019542, 
855, 1.019486, 
856, 1.019429, 
857, 1.019371, 
858, 1.019314, 
859, 1.019256, 
860, 1.019198, 
861, 1.019139, 
862, 1.019080, 
863, 1.019021, 
864, 1.018962, 
865, 1.018902, 
866, 1.018842, 
867, 1.018782, 
868, 1.018721, 
869, 1.018660, 
870, 1.018599, 
871, 1.018537, 
872, 1.018475, 
873, 1.018413, 
874, 1.018350, 
875, 1.018287, 
876, 1.018224, 
877, 1.018160, 
878, 1.018096, 
879, 1.018032, 
880, 1.017967, 
881, 1.017902, 
882, 1.017837, 
883, 1.017771, 
884, 1.017705, 
885, 1.017639, 
886, 1.017572, 
887, 1.017505, 
888, 1.017438, 
889, 1.017370, 
890, 1.017302, 
891, 1.017234, 
892, 1.017165, 
893, 1.017096, 
894, 1.017027, 
895, 1.016957, 
896, 1.016887, 
897, 1.016816, 
898, 1.016745, 
899, 1.016674, 
900, 1.016602, 
901, 1.016530, 
902, 1.016458, 
903, 1.016385, 
904, 1.016312, 
905, 1.016238, 
906, 1.016164, 
907, 1.016090, 
908, 1.016016, 
909, 1.015940, 
910, 1.015865, 
911, 1.015789, 
912, 1.015713, 
913, 1.015637, 
914, 1.015560, 
915, 1.015482, 
916, 1.015405, 
917, 1.015326, 
918, 1.015248, 
919, 1.015169, 
920, 1.015090, 
921, 1.015010, 
922, 1.014930, 
923, 1.014849, 
924, 1.014768, 
925, 1.014687, 
926, 1.014605, 
927, 1.014523, 
928, 1.014440, 
929, 1.014357, 
930, 1.014274, 
931, 1.014190, 
932, 1.014106, 
933, 1.014021, 
934, 1.013936, 
935, 1.013851, 
936, 1.013765, 
937, 1.013678, 
938, 1.013591, 
939, 1.013504, 
940, 1.013416, 
941, 1.013328, 
942, 1.013240, 
943, 1.013151, 
944, 1.013061, 
945, 1.012971, 
946, 1.012881, 
947, 1.012790, 
948, 1.012699, 
949, 1.012607, 
950, 1.012515, 
951, 1.012423, 
952, 1.012329, 
953, 1.012236, 
954, 1.012142, 
955, 1.012048, 
956, 1.011953, 
957, 1.011857, 
958, 1.011761, 
959, 1.011665, 
960, 1.011568, 
961, 1.011471, 
962, 1.011373, 
963, 1.011275, 
964, 1.011176, 
965, 1.011077, 
966, 1.010977, 
967, 1.010877, 
968, 1.010776, 
969, 1.010675, 
970, 1.010574, 
971, 1.010471, 
972, 1.010369, 
973, 1.010266, 
974, 1.010162, 
975, 1.010058, 
976, 1.009953, 
977, 1.009848, 
978, 1.009742, 
979, 1.009636, 
980, 1.009529, 
981, 1.009422, 
982, 1.009314, 
983, 1.009206, 
984, 1.009097, 
985, 1.008988, 
986, 1.008878, 
987, 1.008768, 
988, 1.008657, 
989, 1.008545, 
990, 1.008433, 
991, 1.008321, 
992, 1.008208, 
993, 1.008094, 
994, 1.007980, 
995, 1.007865, 
996, 1.007750, 
997, 1.007634, 
998, 1.007518, 
999, 1.007401, 
1000, 1.007283, 
1001, 1.007165, 
1002, 1.007047, 
1003, 1.006927, 
1004, 1.006808, 
1005, 1.006687, 
1006, 1.006566, 
1007, 1.006445, 
1008, 1.006323, 
1009, 1.006200, 
1010, 1.006077, 
1011, 1.005953, 
1012, 1.005829, 
1013, 1.005704, 
1014, 1.005578, 
1015, 1.005452, 
1016, 1.005325, 
1017, 1.005198, 
1018, 1.005070, 
1019, 1.004941, 
1020, 1.004812, 
1021, 1.004682, 
1022, 1.004552, 
1023, 1.004421, 
1024, 1.004289, 
1025, 1.004157, 
1026, 1.004024, 
1027, 1.003891, 
1028, 1.003756, 
1029, 1.003622, 
1030, 1.003486, 
1031, 1.003350, 
1032, 1.003214, 
1033, 1.003076, 
1034, 1.002938, 
1035, 1.002800, 
1036, 1.002660, 
1037, 1.002521, 
1038, 1.002380, 
1039, 1.002239, 
1040, 1.002097, 
1041, 1.001954, 
1042, 1.001811, 
1043, 1.001667, 
1044, 1.001523, 
1045, 1.001378, 
1046, 1.001232, 
1047, 1.001085, 
1048, 1.000938, 
1049, 1.000790, 
1050, 1.000642, 
1051, 1.000492, 
1052, 1.000342, 
1053, 1.000192, 
1054, 1.000040, 
1055, 0.999888, 
1056, 0.999736, 
1057, 0.999582, 
1058, 0.999428, 
1059, 0.999273, 
1060, 0.999118, 
1061, 0.998961, 
1062, 0.998804, 
1063, 0.998647, 
1064, 0.998488, 
1065, 0.998329, 
1066, 0.998169, 
1067, 0.998009, 
1068, 0.997847, 
1069, 0.997685, 
1070, 0.997522, 
1071, 0.997359, 
1072, 0.997195, 
1073, 0.997030, 
1074, 0.996864, 
1075, 0.996697, 
1076, 0.996530, 
1077, 0.996362, 
1078, 0.996193, 
1079, 0.996023, 
1080, 0.995853, 
1081, 0.995682, 
1082, 0.995510, 
1083, 0.995337, 
1084, 0.995164, 
1085, 0.994990, 
1086, 0.994815, 
1087, 0.994639, 
1088, 0.994462, 
1089, 0.994285, 
1090, 0.994107, 
1091, 0.993928, 
1092, 0.993748, 
1093, 0.993568, 
1094, 0.993386, 
1095, 0.993204, 
1096, 0.993021, 
1097, 0.992837, 
1098, 0.992653, 
1099, 0.992467, 
1100, 0.992281, 
1101, 0.992094, 
1102, 0.991906, 
1103, 0.991717, 
1104, 0.991528, 
1105, 0.991337, 
1106, 0.991146, 
1107, 0.990954, 
1108, 0.990761, 
1109, 0.990567, 
1110, 0.990373, 
1111, 0.990177, 
1112, 0.989981, 
1113, 0.989784, 
1114, 0.989585, 
1115, 0.989387, 
1116, 0.989187, 
1117, 0.988986, 
1118, 0.988785, 
1119, 0.988582, 
1120, 0.988379, 
1121, 0.988175, 
1122, 0.987969, 
1123, 0.987763, 
1124, 0.987557, 
1125, 0.987349, 
1126, 0.987140, 
1127, 0.986931, 
1128, 0.986720, 
1129, 0.986509, 
1130, 0.986297, 
1131, 0.986083, 
1132, 0.985869, 
1133, 0.985654, 
1134, 0.985438, 
1135, 0.985221, 
1136, 0.985004, 
1137, 0.984785, 
1138, 0.984565, 
1139, 0.984345, 
1140, 0.984123, 
1141, 0.983901, 
1142, 0.983677, 
1143, 0.983453, 
1144, 0.983227, 
1145, 0.983001, 
1146, 0.982774, 
1147, 0.982546, 
1148, 0.982317, 
1149, 0.982086, 
1150, 0.981855, 
1151, 0.981623, 
1152, 0.981390, 
1153, 0.981156, 
1154, 0.980921, 
1155, 0.980685, 
1156, 0.980449, 
1157, 0.980211, 
1158, 0.979972, 
1159, 0.979732, 
1160, 0.979491, 
1161, 0.979249, 
1162, 0.979006, 
1163, 0.978762, 
1164, 0.978517, 
1165, 0.978271, 
1166, 0.978025, 
1167, 0.977777, 
1168, 0.977528, 
1169, 0.977278, 
1170, 0.977027, 
1171, 0.976775, 
1172, 0.976522, 
1173, 0.976268, 
1174, 0.976013, 
1175, 0.975757, 
1176, 0.975499, 
1177, 0.975241, 
1178, 0.974982, 
1179, 0.974722, 
1180, 0.974460, 
1181, 0.974198, 
1182, 0.973935, 
1183, 0.973670, 
1184, 0.973405, 
1185, 0.973138, 
1186, 0.972870, 
1187, 0.972602, 
1188, 0.972332, 
1189, 0.972061, 
1190, 0.971789, 
1191, 0.971516, 
1192, 0.971242, 
1193, 0.970967, 
1194, 0.970691, 
1195, 0.970414, 
1196, 0.970135, 
1197, 0.969856, 
1198, 0.969575, 
1199, 0.969294, 
1200, 0.969011, 
1201, 0.968727, 
1202, 0.968442, 
1203, 0.968157, 
1204, 0.967869, 
1205, 0.967581, 
1206, 0.967292, 
1207, 0.967002, 
1208, 0.966710, 
1209, 0.966418, 
1210, 0.966124, 
1211, 0.965829, 
1212, 0.965533, 
1213, 0.965236, 
1214, 0.964938, 
1215, 0.964639, 
1216, 0.964338, 
1217, 0.964037, 
1218, 0.963734, 
1219, 0.963431, 
1220, 0.963126, 
1221, 0.962820, 
1222, 0.962513, 
1223, 0.962204, 
1224, 0.961895, 
1225, 0.961585, 
1226, 0.961273, 
1227, 0.960960, 
1228, 0.960646, 
1229, 0.960331, 
1230, 0.960015, 
1231, 0.959698, 
1232, 0.959379, 
1233, 0.959060, 
1234, 0.958739, 
1235, 0.958417, 
1236, 0.958094, 
1237, 0.957770, 
1238, 0.957445, 
1239, 0.957118, 
1240, 0.956791, 
1241, 0.956462, 
1242, 0.956132, 
1243, 0.955801, 
1244, 0.955469, 
1245, 0.955136, 
1246, 0.954801, 
1247, 0.954466, 
1248, 0.954129, 
1249, 0.953791, 
1250, 0.953452, 
1251, 0.953112, 
1252, 0.952770, 
1253, 0.952428, 
1254, 0.952084, 
1255, 0.951739, 
1256, 0.951393, 
1257, 0.951046, 
1258, 0.950698, 
1259, 0.950349, 
1260, 0.949998, 
1261, 0.949646, 
1262, 0.949293, 
1263, 0.948939, 
1264, 0.948584, 
1265, 0.948228, 
1266, 0.947871, 
1267, 0.947512, 
1268, 0.947152, 
1269, 0.946791, 
1270, 0.946429, 
1271, 0.946066, 
1272, 0.945702, 
1273, 0.945336, 
1274, 0.944970, 
1275, 0.944602, 
1276, 0.944233, 
1277, 0.943863, 
1278, 0.943492, 
1279, 0.943120, 
1280, 0.942746, 
1281, 0.942372, 
1282, 0.941996, 
1283, 0.941619, 
1284, 0.941241, 
1285, 0.940862, 
1286, 0.940482, 
1287, 0.940100, 
1288, 0.939718, 
1289, 0.939334, 
1290, 0.938949, 
1291, 0.938564, 
1292, 0.938177, 
1293, 0.937789, 
1294, 0.937399, 
1295, 0.937009, 
1296, 0.936618, 
1297, 0.936225, 
1298, 0.935832, 
1299, 0.935437, 
1300, 0.935041, 
1301, 0.934644, 
1302, 0.934246, 
1303, 0.933847, 
1304, 0.933447, 
1305, 0.933046, 
1306, 0.932643, 
1307, 0.932240, 
1308, 0.931835, 
1309, 0.931430, 
1310, 0.931023, 
1311, 0.930615, 
1312, 0.930206, 
1313, 0.929796, 
1314, 0.929385, 
1315, 0.928973, 
1316, 0.928560, 
1317, 0.928146, 
1318, 0.927731, 
1319, 0.927315, 
1320, 0.926898, 
1321, 0.926479, 
1322, 0.926060, 
1323, 0.925640, 
1324, 0.925218, 
1325, 0.924796, 
1326, 0.924372, 
1327, 0.923948, 
1328, 0.923523, 
1329, 0.923096, 
1330, 0.922669, 
1331, 0.922240, 
1332, 0.921811, 
1333, 0.921380, 
1334, 0.920949, 
1335, 0.920516, 
1336, 0.920083, 
1337, 0.919649, 
1338, 0.919213, 
1339, 0.918777, 
1340, 0.918340, 
1341, 0.917901, 
1342, 0.917462, 
1343, 0.917022, 
1344, 0.916581, 
1345, 0.916139, 
1346, 0.915696, 
1347, 0.915252, 
1348, 0.914807, 
1349, 0.914361, 
1350, 0.913915, 
1351, 0.913467, 
1352, 0.913019, 
1353, 0.912569, 
1354, 0.912119, 
1355, 0.911668, 
1356, 0.911216, 
1357, 0.910763, 
1358, 0.910309, 
1359, 0.909855, 
