Epoch Number, Total Squared Error, 
138, 4.257958, 
139, 4.253119, 
140, 4.247725, 
141, 4.241723, 
142, 4.235059, 
143, 4.227672, 
144, 4.219498, 
145, 4.210470, 
146, 4.200516, 
147, 4.189559, 
148, 4.177522, 
149, 4.164322, 
150, 4.149875, 
151, 4.134094, 
152, 4.116891, 
153, 4.098178, 
154, 4.077869, 
155, 4.055878, 
156, 4.032123, 
157, 4.006523, 
158, 3.979006, 
159, 3.949502, 
160, 3.917949, 
161, 3.884289, 
162, 3.848474, 
163, 3.810460, 
164, 3.770208, 
165, 3.727686, 
166, 3.682864, 
167, 3.635718, 
168, 3.586222, 
169, 3.534357, 
170, 3.480100, 
171, 3.423434, 
172, 3.364343, 
173, 3.302816, 
174, 3.238850, 
175, 3.172450, 
176, 3.103636, 
177, 3.032445, 
178, 2.958939, 
179, 2.883200, 
180, 2.805346, 
181, 2.725521, 
182, 2.643908, 
183, 2.560723, 
184, 2.476216, 
185, 2.390672, 
186, 2.304405, 
187, 2.217753, 
188, 2.131072, 
189, 2.044732, 
190, 1.959103, 
191, 1.874551, 
192, 1.791429, 
193, 1.710067, 
194, 1.630765, 
195, 1.553789, 
196, 1.479365, 
197, 1.407677, 
198, 1.338865, 
199, 1.273029, 
200, 1.210226, 
201, 1.150476, 
202, 1.093768, 
203, 1.040057, 
204, 0.989280, 
205, 0.941348, 
206, 0.896161, 
207, 0.853605, 
208, 0.813559, 
209, 0.775899, 
210, 0.740497, 
211, 0.707224, 
212, 0.675956, 
213, 0.646571, 
214, 0.618950, 
215, 0.592980, 
216, 0.568554, 
217, 0.545569, 
218, 0.523930, 
219, 0.503546, 
220, 0.484332, 
221, 0.466210, 
222, 0.449106, 
223, 0.432951, 
224, 0.417681, 
225, 0.403237, 
226, 0.389565, 
227, 0.376612, 
228, 0.364332, 
229, 0.352681, 
230, 0.341618, 
231, 0.331106, 
232, 0.321110, 
233, 0.311597, 
234, 0.302537, 
235, 0.293902, 
236, 0.285667, 
237, 0.277807, 
238, 0.270301, 
239, 0.263127, 
240, 0.256266, 
241, 0.249700, 
242, 0.243412, 
243, 0.237387, 
244, 0.231611, 
245, 0.226068, 
246, 0.220748, 
247, 0.215638, 
248, 0.210726, 
249, 0.206003, 
250, 0.201459, 
251, 0.197084, 
252, 0.192871, 
253, 0.188811, 
254, 0.184896, 
255, 0.181120, 
256, 0.177476, 
257, 0.173957, 
258, 0.170558, 
259, 0.167273, 
260, 0.164098, 
261, 0.161026, 
262, 0.158053, 
263, 0.155176, 
264, 0.152389, 
265, 0.149689, 
266, 0.147072, 
267, 0.144535, 
268, 0.142074, 
269, 0.139686, 
270, 0.137368, 
271, 0.135118, 
272, 0.132932, 
273, 0.130808, 
274, 0.128744, 
275, 0.126737, 
276, 0.124785, 
277, 0.122886, 
278, 0.121037, 
279, 0.119238, 
280, 0.117487, 
281, 0.115780, 
282, 0.114118, 
283, 0.112498, 
284, 0.110919, 
285, 0.109379, 
286, 0.107877, 
287, 0.106411, 
288, 0.104982, 
289, 0.103586, 
290, 0.102224, 
291, 0.100893, 
292, 0.099593, 
