Epoch Number, Total Squared Error, 
262, 0.281811, 
263, 0.275555, 
264, 0.269539, 
265, 0.263750, 
266, 0.258176, 
267, 0.252807, 
268, 0.247633, 
269, 0.242643, 
270, 0.237828, 
271, 0.233181, 
272, 0.228692, 
273, 0.224356, 
274, 0.220163, 
275, 0.216109, 
276, 0.212186, 
277, 0.208389, 
278, 0.204712, 
279, 0.201149, 
280, 0.197697, 
281, 0.194349, 
282, 0.191102, 
283, 0.187952, 
284, 0.184894, 
285, 0.181925, 
286, 0.179040, 
287, 0.176238, 
288, 0.173514, 
289, 0.170865, 
290, 0.168288, 
291, 0.165781, 
292, 0.163342, 
293, 0.160966, 
294, 0.158653, 
295, 0.156400, 
296, 0.154204, 
297, 0.152064, 
298, 0.149977, 
299, 0.147942, 
300, 0.145957, 
301, 0.144020, 
302, 0.142129, 
303, 0.140284, 
304, 0.138481, 
305, 0.136721, 
306, 0.135002, 
307, 0.133321, 
308, 0.131679, 
309, 0.130073, 
310, 0.128503, 
311, 0.126968, 
312, 0.125466, 
313, 0.123996, 
314, 0.122557, 
315, 0.121150, 
316, 0.119771, 
317, 0.118421, 
318, 0.117099, 
319, 0.115804, 
320, 0.114536, 
321, 0.113292, 
322, 0.112074, 
323, 0.110879, 
324, 0.109708, 
325, 0.108559, 
326, 0.107432, 
327, 0.106327, 
328, 0.105243, 
329, 0.104179, 
330, 0.103135, 
331, 0.102110, 
332, 0.101104, 
333, 0.100116, 
334, 0.099146, 
