Epoch Number, Total Squared Error, 
318, 1.028340, 
319, 1.028344, 
320, 1.028347, 
321, 1.028350, 
322, 1.028353, 
323, 1.028356, 
324, 1.028359, 
325, 1.028362, 
326, 1.028365, 
327, 1.028368, 
328, 1.028371, 
329, 1.028374, 
330, 1.028378, 
331, 1.028381, 
332, 1.028384, 
333, 1.028387, 
334, 1.028390, 
335, 1.028393, 
336, 1.028396, 
337, 1.028399, 
338, 1.028402, 
339, 1.028406, 
340, 1.028409, 
341, 1.028412, 
342, 1.028415, 
343, 1.028418, 
344, 1.028421, 
345, 1.028424, 
346, 1.028428, 
347, 1.028431, 
348, 1.028434, 
349, 1.028437, 
350, 1.028440, 
351, 1.028443, 
352, 1.028446, 
353, 1.028450, 
354, 1.028453, 
355, 1.028456, 
356, 1.028459, 
357, 1.028462, 
358, 1.028465, 
359, 1.028468, 
360, 1.028472, 
361, 1.028475, 
362, 1.028478, 
363, 1.028481, 
364, 1.028484, 
365, 1.028487, 
366, 1.028491, 
367, 1.028494, 
368, 1.028497, 
369, 1.028500, 
370, 1.028503, 
371, 1.028507, 
372, 1.028510, 
373, 1.028513, 
374, 1.028516, 
375, 1.028519, 
376, 1.028522, 
377, 1.028526, 
378, 1.028529, 
379, 1.028532, 
380, 1.028535, 
381, 1.028538, 
382, 1.028542, 
383, 1.028545, 
384, 1.028548, 
385, 1.028551, 
386, 1.028554, 
387, 1.028558, 
388, 1.028561, 
389, 1.028564, 
390, 1.028567, 
391, 1.028570, 
392, 1.028574, 
393, 1.028577, 
394, 1.028580, 
395, 1.028583, 
396, 1.028587, 
397, 1.028590, 
398, 1.028593, 
399, 1.028596, 
400, 1.028599, 
401, 1.028603, 
402, 1.028606, 
403, 1.028609, 
404, 1.028612, 
405, 1.028616, 
406, 1.028619, 
407, 1.028622, 
408, 1.028625, 
409, 1.028629, 
410, 1.028632, 
411, 1.028635, 
412, 1.028638, 
413, 1.028642, 
414, 1.028645, 
415, 1.028648, 
416, 1.028651, 
417, 1.028655, 
418, 1.028658, 
419, 1.028661, 
420, 1.028664, 
421, 1.028668, 
422, 1.028671, 
423, 1.028674, 
424, 1.028677, 
425, 1.028681, 
426, 1.028684, 
427, 1.028687, 
428, 1.028690, 
429, 1.028694, 
430, 1.028697, 
431, 1.028700, 
432, 1.028704, 
433, 1.028707, 
434, 1.028710, 
435, 1.028713, 
436, 1.028717, 
437, 1.028720, 
438, 1.028723, 
439, 1.028727, 
440, 1.028730, 
441, 1.028733, 
442, 1.028736, 
443, 1.028740, 
444, 1.028743, 
445, 1.028746, 
446, 1.028750, 
447, 1.028753, 
448, 1.028756, 
449, 1.028760, 
450, 1.028763, 
451, 1.028766, 
452, 1.028769, 
453, 1.028773, 
454, 1.028776, 
455, 1.028779, 
456, 1.028783, 
457, 1.028786, 
458, 1.028789, 
459, 1.028793, 
460, 1.028796, 
461, 1.028799, 
462, 1.028803, 
463, 1.028806, 
464, 1.028809, 
465, 1.028813, 
466, 1.028816, 
467, 1.028819, 
468, 1.028822, 
469, 1.028826, 
470, 1.028829, 
471, 1.028832, 
472, 1.028836, 
473, 1.028839, 
474, 1.028842, 
475, 1.028846, 
476, 1.028849, 
477, 1.028852, 
478, 1.028856, 
479, 1.028859, 
480, 1.028863, 
481, 1.028866, 
482, 1.028869, 
483, 1.028873, 
484, 1.028876, 
485, 1.028879, 
486, 1.028883, 
487, 1.028886, 
488, 1.028889, 
489, 1.028893, 
490, 1.028896, 
491, 1.028899, 
492, 1.028903, 
493, 1.028906, 
494, 1.028909, 
495, 1.028913, 
496, 1.028916, 
497, 1.028919, 
498, 1.028923, 
499, 1.028926, 
500, 1.028930, 
501, 1.028933, 
502, 1.028936, 
503, 1.028940, 
504, 1.028943, 
505, 1.028946, 
506, 1.028950, 
507, 1.028953, 
508, 1.028957, 
509, 1.028960, 
510, 1.028963, 
511, 1.028967, 
512, 1.028970, 
513, 1.028973, 
514, 1.028977, 
515, 1.028980, 
516, 1.028984, 
517, 1.028987, 
518, 1.028990, 
519, 1.028994, 
520, 1.028997, 
521, 1.029001, 
522, 1.029004, 
523, 1.029007, 
524, 1.029011, 
525, 1.029014, 
526, 1.029017, 
527, 1.029021, 
528, 1.029024, 
529, 1.029028, 
530, 1.029031, 
531, 1.029034, 
532, 1.029038, 
533, 1.029041, 
534, 1.029045, 
535, 1.029048, 
536, 1.029051, 
537, 1.029055, 
538, 1.029058, 
539, 1.029062, 
540, 1.029065, 
541, 1.029068, 
542, 1.029072, 
543, 1.029075, 
544, 1.029079, 
545, 1.029082, 
546, 1.029086, 
547, 1.029089, 
548, 1.029092, 
549, 1.029096, 
550, 1.029099, 
551, 1.029103, 
552, 1.029106, 
553, 1.029109, 
554, 1.029113, 
555, 1.029116, 
556, 1.029120, 
557, 1.029123, 
558, 1.029127, 
559, 1.029130, 
560, 1.029133, 
561, 1.029137, 
562, 1.029140, 
563, 1.029144, 
564, 1.029147, 
565, 1.029151, 
566, 1.029154, 
567, 1.029157, 
568, 1.029161, 
569, 1.029164, 
570, 1.029168, 
571, 1.029171, 
572, 1.029175, 
573, 1.029178, 
574, 1.029181, 
575, 1.029185, 
576, 1.029188, 
577, 1.029192, 
578, 1.029195, 
579, 1.029199, 
580, 1.029202, 
581, 1.029206, 
582, 1.029209, 
583, 1.029212, 
584, 1.029216, 
585, 1.029219, 
586, 1.029223, 
587, 1.029226, 
588, 1.029230, 
589, 1.029233, 
590, 1.029237, 
591, 1.029240, 
592, 1.029243, 
593, 1.029247, 
594, 1.029250, 
595, 1.029254, 
596, 1.029257, 
597, 1.029261, 
598, 1.029264, 
599, 1.029268, 
600, 1.029271, 
601, 1.029275, 
602, 1.029278, 
603, 1.029281, 
604, 1.029285, 
605, 1.029288, 
606, 1.029292, 
607, 1.029295, 
608, 1.029299, 
609, 1.029302, 
610, 1.029306, 
611, 1.029309, 
612, 1.029313, 
613, 1.029316, 
614, 1.029320, 
615, 1.029323, 
616, 1.029327, 
617, 1.029330, 
618, 1.029333, 
619, 1.029337, 
620, 1.029340, 
621, 1.029344, 
622, 1.029347, 
623, 1.029351, 
624, 1.029354, 
625, 1.029358, 
626, 1.029361, 
627, 1.029365, 
628, 1.029368, 
629, 1.029372, 
630, 1.029375, 
631, 1.029379, 
632, 1.029382, 
633, 1.029386, 
634, 1.029389, 
635, 1.029393, 
636, 1.029396, 
637, 1.029399, 
638, 1.029403, 
639, 1.029406, 
640, 1.029410, 
641, 1.029413, 
642, 1.029417, 
643, 1.029420, 
644, 1.029424, 
645, 1.029427, 
646, 1.029431, 
647, 1.029434, 
648, 1.029438, 
649, 1.029441, 
650, 1.029445, 
651, 1.029448, 
652, 1.029452, 
653, 1.029455, 
654, 1.029459, 
655, 1.029462, 
656, 1.029466, 
657, 1.029469, 
658, 1.029473, 
659, 1.029476, 
660, 1.029480, 
661, 1.029483, 
662, 1.029487, 
663, 1.029490, 
664, 1.029494, 
665, 1.029497, 
666, 1.029501, 
667, 1.029504, 
668, 1.029508, 
669, 1.029511, 
670, 1.029515, 
671, 1.029518, 
672, 1.029522, 
673, 1.029525, 
674, 1.029529, 
675, 1.029532, 
676, 1.029535, 
677, 1.029539, 
678, 1.029542, 
679, 1.029546, 
680, 1.029549, 
681, 1.029553, 
682, 1.029556, 
